essai;P6_reel;E1;V;E2;P1_reel;Lq1_reel;Lq2_reel;Lq_reel;Lq_target_x;E1.1;E1.2;E1.3;E2.1;E2.2;E2.3;E2.4;round_P6;date;condition;F1;F2;F3;F4;F5;P1_target;C;P2;Lt;Lq_target_y;P3;P4;P5;P6_target;S_moy;sigma_S;E2.1.3_moy;E2.2.4_moy;E2_moy
392291.0;4.92;-0.33379646360870197;-1.2841133630184138;-0.2200197940277147;-1.47633695706862;-1.0702807352437598;-0.7945003018823679;-0.9888939590253104;-0.763649924919299;-0.30558852675683007;-0.2777579832373375;-0.40514286522029863;;;;;-0.07559289460184544;2019-11-22;1;;0.0;0.0;0.0;0.0;0.0;1.434759697874224;-0.8819171036881969;0;-0.8819171036881953;0.2581988897471611;0.8490227329966055;-0.009874887750937368;-0.07559289460184544;-0.49876145059092164;-0.211270547789797;;;
392291.0;4.92;-0.559814671441129;-1.2841133630184138;-0.890064593309053;-1.47633695706862;-0.8687473803628462;-0.6633215755109984;-0.78330496083393;-0.763649924919299;-0.46956421668157394;-0.5322274648126498;-0.6615950073872979;;;;;-0.07559289460184544;2019-11-22;1;;0.0;0.0;0.0;0.0;0.0;1.434759697874224;-0.8819171036881969;0;-0.8819171036881953;0.2581988897471611;0.8490227329966055;-0.009874887750937368;-0.07559289460184544;-0.49876145059092164;-0.211270547789797;;;
392291.0;4.92;-0.27546918416807575;-1.2841133630184138;1.5055750315187455;-1.47633695706862;-0.6000362405216277;-0.7945003018823679;-0.7147752947701368;-0.763649924919299;-0.26994163764275525;-0.2995696530866498;-0.2585987839820133;-0.7108017802143357;-0.5942816711719836;-0.4528205159676033;-0.6954894399711393;-0.07559289460184544;2019-11-22;1;;0.0;0.0;0.0;0.0;0.0;1.434759697874224;-0.8819171036881969;0;-0.8819171036881953;0.2581988897471611;0.8490227329966055;-0.009874887750937368;-0.07559289460184544;-0.49876145059092164;-0.211270547789797;-0.5818111480909696;-0.6448855555715615;-0.6133483518312655
392291.0;4.92;-0.4869055721403459;-1.2841133630184138;-0.6697758921754623;-1.47633695706862;-0.8687473803628462;-1.0568577546251061;-0.9888939590253104;-0.763649924919299;-0.5123404836184643;-0.46679245526471297;-0.4784149058394413;-0.013401510393317263;-0.27713212686804023;-0.5546796871618849;-0.5071972842226974;-0.07559289460184544;2019-11-22;1;;0.0;0.0;0.0;0.0;0.0;1.434759697874224;-0.8819171036881969;0;-0.8819171036881953;0.2581988897471611;0.8490227329966055;-0.009874887750937368;-0.07559289460184544;-0.49876145059092164;-0.211270547789797;-0.28404059877760107;-0.3921647055453688;-0.33810265216148494
392291.0;4.92;-0.3848328331192503;-1.2841133630184138;-0.27509196931111235;-1.47633695706862;-1.0702807352437598;-0.7945003018823679;-0.9888939590253104;-0.763649924919299;-0.35549417151653495;-0.45952189864827486;-0.33919802866307086;-0.28813495001977907;-0.682378766811968;-0.4120768474898907;-0.6390017932466068;-0.07559289460184544;2019-11-22;1;;0.0;0.0;0.0;0.0;0.0;1.434759697874224;-0.8819171036881969;0;-0.8819171036881953;0.2581988897471611;0.8490227329966055;-0.009874887750937368;-0.07559289460184544;-0.49876145059092164;-0.211270547789797;-0.3501058987548349;-0.6606902800292873;-0.5053980893920611
392291.0;4.92;-0.5379419416508943;-1.2841133630184138;-0.8166350262645228;-1.47633695706862;-0.8687473803628462;-0.6633215755109984;-0.78330496083393;-0.763649924919299;-0.533728617086909;-0.5685802478948372;-0.49306931396327003;-0.7108017802143357;-0.6999981859399648;-0.3509613447733218;-0.5825141465220742;-0.07559289460184544;2019-11-22;1;;0.0;0.0;0.0;0.0;0.0;1.434759697874224;-0.8819171036881969;0;-0.8819171036881953;0.2581988897471611;0.8490227329966055;-0.009874887750937368;-0.07559289460184544;-0.49876145059092164;-0.211270547789797;-0.5308815624938288;-0.6412561662310194;-0.5860688643624241
392291.0;7.04;-0.406705562909485;-1.2841133630184138;1.32200111390742;-1.47633695706862;-0.667214025481932;-0.8600896650680523;-0.78330496083393;-0.763649924919299;-0.2984591489340155;-0.49587468173046234;-0.41979727334412736;;;;;1.1338934190276817;2019-11-22;1c;0.0;0.0;0.0;0.0;0.0;0.0;-0.7488745740123998;-0.8819171036881969;0;-0.8819171036881953;0.2581988897471611;0.8490227329966055;1.2541107443690458;1.1338934190276817;-0.49876145059092164;-0.211270547789797;;;
392291.0;7.04;-0.5889783111614426;-1.2841133630184138;-0.6055250210114984;-1.47633695706862;-0.8015695954025412;-0.9912683914394217;-0.9203642929615169;-0.763649924919299;-0.5622461283781692;-0.6340152574427751;-0.551686946458584;;;;;1.1338934190276817;2019-11-22;1c;0.0;0.0;0.0;0.0;0.0;0.0;-0.7488745740123998;-0.8819171036881969;0;-0.8819171036881953;0.2581988897471611;0.8490227329966055;1.2541107443690458;1.1338934190276817;-0.49876145059092164;-0.211270547789797;;;
392291.0;7.04;-0.5160692118606596;-1.2841133630184138;-0.4586658869224379;-1.47633695706862;-1.003102950283455;-0.9256790282537369;-0.9888939590253104;-0.763649924919299;-0.5265992392640944;-0.6122035875934628;-0.3978156611583848;;;;;1.1338934190276817;2019-11-22;1c;0.0;0.0;0.0;0.0;0.0;0.0;-0.7488745740123998;-0.8819171036881969;0;-0.8819171036881953;0.2581988897471611;0.8490227329966055;1.2541107443690458;1.1338934190276817;-0.49876145059092164;-0.211270547789797;;;
392291.0;7.04;-0.5671055813712079;-1.2841133630184138;-0.8349924180256553;-1.47633695706862;-0.7343918104422369;-0.6633215755109984;-0.7147752947701368;-0.763649924919299;-0.4053998162762399;-0.6267447008263369;-0.6689222114492128;;;;;1.1338934190276817;2019-11-22;1c;0.0;0.0;0.0;0.0;0.0;0.0;-0.7488745740123998;-0.8819171036881969;0;-0.8819171036881953;0.2581988897471611;0.8490227329966055;1.2541107443690458;1.1338934190276817;-0.49876145059092164;-0.211270547789797;;;
