essai;P6_reel;E1;V;E2;P1_reel;Lq1_reel;Lq2_reel;Lq_reel;Lq_target_x;E1.1;E1.2;E1.3;E2.1;E2.2;E2.3;E2.4;round_P6;date;condition;F1;F2;F3;F4;F5;P1_target;C;P2;Lt;Lq_target_y;P3;P4;P5;P6_target;S_moy;sigma_S;E2.1.3_moy;E2.2.4_moy;E2_moy
392291.0;3.2;-0.18007423463899905;-1.1786773272443136;1.2232470367126962;-0.28061140637837506;-1.259133564680857;-1.2413791007172448;-1.2017505689568986;-1.3706733009190912;-0.14360273468099014;-0.15976419562759192;-0.23316012747473408;;;;;-1.452925286575167;2019-11-22;1b;0.6041522986797287;0.5648430038936649;-0.5648430038936533;-0.5648430038936639;0.8115926532014316;0.03417323131177021;-0.949150009663892;-1.5415818405805706;-1.8243149399158034;-1.3287713161864663;0.5333214119951512;1.0971451838740092;-1.7399495003843948;-1.694437373414066;0.08794092745372419;-1.0514077029106552;;;
392291.0;3.2;-0.3344721412685461;-1.1786773272443136;-0.08357126247178243;-0.28061140637837506;-1.6049917277869294;-1.4581405393771023;-1.5664705398419303;-1.3706733009190912;-0.24167028143325212;-0.36362401709500264;-0.36948824159776034;;;;;-1.452925286575167;2019-11-22;1b;0.6041522986797287;0.5648430038936649;-0.5648430038936533;-0.5648430038936639;0.8115926532014316;0.03417323131177021;-0.949150009663892;-1.5415818405805706;-1.8243149399158034;-1.3287713161864663;0.5333214119951512;1.0971451838740092;-1.7399495003843948;-1.694437373414066;0.08794092745372419;-1.0514077029106552;;;
392291.0;3.2;-0.07199569999831566;-1.1786773272443136;0.5266610710681063;-0.28061140637837506;-1.5358200951657148;-1.5303943522637216;-1.4935265456649238;-1.3706733009190912;0.037445043938568214;-0.09181092180512239;-0.15742228629527494;;;;;-1.452925286575167;2019-11-22;1b;0.6041522986797287;0.5648430038936649;-0.5648430038936533;-0.5648430038936639;0.8115926532014316;0.03417323131177021;-0.949150009663892;-1.5415818405805706;-1.8243149399158034;-1.3287713161864663;0.5333214119951512;1.0971451838740092;-1.7399495003843948;-1.694437373414066;0.08794092745372419;-1.0514077029106552;;;
392291.0;3.2;-0.3267522459370692;-1.1786773272443136;0.08337909293063997;-0.28061140637837506;-1.397476829923286;-1.4581405393771023;-1.4205825514879173;-1.3706733009190912;-0.24167028143325212;-0.4013758358852639;-0.3240455368900842;;;;;-1.452925286575167;2019-11-22;1b;0.6041522986797287;0.5648430038936649;-0.5648430038936533;-0.5648430038936639;0.8115926532014316;0.03417323131177021;-0.949150009663892;-1.5415818405805706;-1.8243149399158034;-1.3287713161864663;0.5333214119951512;1.0971451838740092;-1.7399495003843948;-1.694437373414066;0.08794092745372419;-1.0514077029106552;;;
392291.0;3.2;-0.03339622334092889;-1.1786773272443136;1.131136495801015;-0.28061140637837506;-1.259133564680857;-1.2413791007172448;-1.2017505689568986;-1.3706733009190912;0.19586185023068298;-0.1371131043534354;-0.14984850217732837;-0.8213326090037462;-0.9842487485020804;-0.7640740412803915;-0.9222122878893438;-1.452925286575167;2019-11-22;1b;0.6041522986797287;0.5648430038936649;-0.5648430038936533;-0.5648430038936639;0.8115926532014316;0.03417323131177021;-0.949150009663892;-1.5415818405805706;-1.8243149399158034;-1.3287713161864663;0.5333214119951512;1.0971451838740092;-1.7399495003843948;-1.694437373414066;0.08794092745372419;-1.0514077029106552;-0.7927033251420688;-0.9532305181957121;-0.8729669216688906
392291.0;3.2;-0.30359255994263623;-1.1786773272443136;-0.09508508008574258;-0.28061140637837506;-1.6049917277869294;-1.4581405393771023;-1.5664705398419303;-1.3706733009190912;-0.21903930910580638;-0.2956707432725331;-0.36948824159776034;-0.6459987913338479;-0.7396067187841593;-0.7518066589170926;-0.7819753259862331;-1.452925286575167;2019-11-22;1b;0.6041522986797287;0.5648430038936649;-0.5648430038936533;-0.5648430038936639;0.8115926532014316;0.03417323131177021;-0.949150009663892;-1.5415818405805706;-1.8243149399158034;-1.3287713161864663;0.5333214119951512;1.0971451838740092;-1.7399495003843948;-1.694437373414066;0.08794092745372419;-1.0514077029106552;-0.6989027251254702;-0.7607910223851961;-0.7298468737553333
392291.0;3.2;-0.2572731879537726;-1.1786773272443136;-0.043272900822921845;-0.28061140637837506;-1.5358200951657148;-1.5303943522637216;-1.4935265456649238;-1.3706733009190912;-0.09834079002610081;-0.36362401709500264;-0.2861766163003546;-0.6729732248215246;-0.7763030232418475;-0.7272718941904951;-0.7947241407046978;-1.452925286575167;2019-11-22;1b;0.6041522986797287;0.5648430038936649;-0.5648430038936533;-0.5648430038936639;0.8115926532014316;0.03417323131177021;-0.949150009663892;-1.5415818405805706;-1.8243149399158034;-1.3287713161864663;0.5333214119951512;1.0971451838740092;-1.7399495003843948;-1.694437373414066;0.08794092745372419;-1.0514077029106552;-0.7001225595060099;-0.7855135819732726;-0.7428180707396412
392291.0;3.2;-0.3267522459370692;-1.1786773272443136;0.05459454889573956;-0.28061140637837506;-1.397476829923286;-1.4581405393771023;-1.4205825514879173;-1.3706733009190912;-0.31710685585806836;-0.34852328957889794;-0.2937504004183012;-0.7673837420283929;-0.8252314291854317;-0.837678335460184;-0.9349611026078084;-1.452925286575167;2019-11-22;1b;0.6041522986797287;0.5648430038936649;-0.5648430038936533;-0.5648430038936639;0.8115926532014316;0.03417323131177021;-0.949150009663892;-1.5415818405805706;-1.8243149399158034;-1.3287713161864663;0.5333214119951512;1.0971451838740092;-1.7399495003843948;-1.694437373414066;0.08794092745372419;-1.0514077029106552;-0.8025310387442884;-0.88009626589662;-0.8413136523204542
392291.0;4.92;-0.19551402530195397;-1.1786773272443136;1.0850812253451743;-0.28061140637837506;-1.1207902994384278;-1.3136329136038645;-1.2017505689568986;-1.3706733009190912;-0.19640833677836173;-0.1899656506598013;-0.18014363864911245;;;;;-0.368238752376951;2019-11-22;1;;0.5648430038936649;-0.5648430038936533;-0.5648430038936639;0.8115926532014316;0.03417323131177021;1.1131322820495078;-1.5415818405805706;-1.8243149399158034;-1.3287713161864663;0.5333214119951512;1.0971451838740092;-0.14072590318330847;-0.4816230260350058;0.08794092745372419;-1.0514077029106552;;;
392291.0;4.92;-0.365351722594456;-1.1786773272443136;-0.09508508008574258;-0.28061140637837506;-1.397476829923286;-1.6026481651503404;-1.4935265456649238;-1.3706733009190912;-0.29447588353062265;-0.41647656340136857;-0.3467668892439228;;;;;-0.368238752376951;2019-11-22;1;;0.5648430038936649;-0.5648430038936533;-0.5648430038936639;0.8115926532014316;0.03417323131177021;1.1131322820495078;-1.5415818405805706;-1.8243149399158034;-1.3287713161864663;0.5333214119951512;1.0971451838740092;-0.14072590318330847;-0.4816230260350058;0.08794092745372419;-1.0514077029106552;;;
392291.0;4.92;-0.2186737112963858;-1.1786773272443136;0.16397581622836113;-0.28061140637837506;-1.6049917277869294;-1.3136329136038645;-1.4935265456649238;-1.3706733009190912;-0.1586900495659536;-0.17486492314369662;-0.30132418453624665;;;;;-0.368238752376951;2019-11-22;1;;0.5648430038936649;-0.5648430038936533;-0.5648430038936639;0.8115926532014316;0.03417323131177021;1.1131322820495078;-1.5415818405805706;-1.8243149399158034;-1.3287713161864663;0.5333214119951512;1.0971451838740092;-0.14072590318330847;-0.4816230260350058;0.08794092745372419;-1.0514077029106552;;;
392291.0;4.92;-0.4579904665721833;-1.1786773272443136;-0.2562785266811849;-0.28061140637837506;-1.397476829923286;-1.169125287830626;-1.2746945631339046;-1.3706733009190912;-0.33219417074303076;-0.43912765467552506;-0.5664066286643538;;;;;-0.368238752376951;2019-11-22;1;;0.5648430038936649;-0.5648430038936533;-0.5648430038936639;0.8115926532014316;0.03417323131177021;1.1131322820495078;-1.5415818405805706;-1.8243149399158034;-1.3287713161864663;0.5333214119951512;1.0971451838740092;-0.14072590318330847;-0.4816230260350058;0.08794092745372419;-1.0514077029106552;;;
392291.0;4.92;-0.1569145486445672;-1.1786773272443136;1.2462746719406166;-0.28061140637837506;-1.1207902994384278;-1.3136329136038645;-1.2017505689568986;-1.3706733009190912;-0.12097176235354547;-0.19751601441785313;-0.14984850217732837;-0.8078453922599079;-0.7273746172982632;-0.6414002176474038;-0.7947241407046978;-0.368238752376951;2019-11-22;1;;0.5648430038936649;-0.5648430038936533;-0.5648430038936639;0.8115926532014316;0.03417323131177021;1.1131322820495078;-1.5415818405805706;-1.8243149399158034;-1.3287713161864663;0.5333214119951512;1.0971451838740092;-0.14072590318330847;-0.4816230260350058;0.08794092745372419;-1.0514077029106552;-0.7246228049536558;-0.7610493790014805;-0.7428360919775682
392291.0;4.92;-0.3807915132574098;-1.1786773272443136;-0.11811271531366291;-0.28061140637837506;-1.397476829923286;-1.6026481651503404;-1.4935265456649238;-1.3706733009190912;-0.3774561153979211;-0.37117438085305554;-0.37706202571570585;-0.3627672397132428;-0.5071967905521343;-0.7027371294638977;-0.6672359935200516;-0.368238752376951;2019-11-22;1;;0.5648430038936649;-0.5648430038936533;-0.5648430038936639;0.8115926532014316;0.03417323131177021;1.1131322820495078;-1.5415818405805706;-1.8243149399158034;-1.3287713161864663;0.5333214119951512;1.0971451838740092;-0.14072590318330847;-0.4816230260350058;0.08794092745372419;-1.0514077029106552;-0.5327521845885702;-0.5872163920360929;-0.5599842883123316
392291.0;4.92;-0.2727129786167275;-1.1786773272443136;0.12943436338648062;-0.28061140637837506;-1.6049917277869294;-1.3136329136038645;-1.4935265456649238;-1.3706733009190912;-0.21149565166332518;-0.36362401709500264;-0.23316012747473408;-0.5381010573831412;-0.7885351247277436;-0.6168654529208063;-0.7564776965493039;-0.368238752376951;2019-11-22;1;;0.5648430038936649;-0.5648430038936533;-0.5648430038936639;0.8115926532014316;0.03417323131177021;1.1131322820495078;-1.5415818405805706;-1.8243149399158034;-1.3287713161864663;0.5333214119951512;1.0971451838740092;-0.14072590318330847;-0.4816230260350058;0.08794092745372419;-1.0514077029106552;-0.5774832551519737;-0.7725064106385238;-0.6749948328952488
392291.0;4.92;-0.4348307805777515;-1.1786773272443136;-0.21022325622534424;-0.28061140637837506;-1.397476829923286;-1.169125287830626;-1.2746945631339046;-1.3706733009190912;-0.4000870877253658;-0.47687947346578624;-0.3922095939515979;-0.8078453922599079;-0.8007672262136396;-0.58006330583091;-0.7182312523939101;-0.368238752376951;2019-11-22;1;;0.5648430038936649;-0.5648430038936533;-0.5648430038936639;0.8115926532014316;0.03417323131177021;1.1131322820495078;-1.5415818405805706;-1.8243149399158034;-1.3287713161864663;0.5333214119951512;1.0971451838740092;-0.14072590318330847;-0.4816230260350058;0.08794092745372419;-1.0514077029106552;-0.693954349045409;-0.7594992393037748;-0.7267267941745919
